episode,t,obs,act,rew
0,0,"(0, 9)",0,-0.33
0,1,"(0, 8)",1,-0.33
0,2,"(1, 8)",0,-0.33
0,3,"(1, 7)",0,-33.33
0,4,"(1, 7)",2,-0.33
0,5,"(1, 8)",2,-0.33
0,6,"(1, 9)",1,-0.33
0,7,"(2, 9)",1,-0.33
0,8,"(3, 9)",1,-0.33
0,9,"(4, 9)",1,-0.33
0,10,"(5, 9)",0,-0.33
0,11,"(5, 8)",0,-0.33
0,12,"(5, 7)",1,-0.33
0,13,"(6, 7)",1,-0.33
0,14,"(7, 7)",1,-0.33
0,15,"(8, 7)",1,-0.33
0,16,"(9, 7)",1,-0.33
0,17,"(10, 7)",1,-0.33
0,18,"(11, 7)",0,-0.33
0,19,"(11, 6)",0,-0.33
0,20,"(11, 5)",1,-0.33
0,21,"(12, 5)",1,-0.33
0,22,"(13, 5)",1,-0.33
0,23,"(14, 5)",1,-0.33
0,24,"(15, 5)",0,-0.33
0,25,"(15, 4)",0,-0.33
0,26,"(15, 3)",1,-0.33
0,27,"(16, 3)",1,-0.33
0,28,"(17, 3)",1,-0.33
0,29,"(18, 3)",1,-0.33
0,30,"(19, 3)",0,-0.33
0,31,"(19, 2)",0,-0.33
0,32,"(19, 1)",0,33.33
1,0,"(0, 9)",0,-0.33
1,1,"(0, 8)",1,-0.33
1,2,"(1, 8)",0,-0.33
1,3,"(1, 7)",0,-33.33
1,4,"(1, 7)",2,-0.33
1,5,"(1, 8)",2,-0.33
1,6,"(1, 9)",1,-0.33
1,7,"(2, 9)",1,-0.33
1,8,"(3, 9)",1,-0.33
1,9,"(4, 9)",1,-0.33
1,10,"(5, 9)",1,-0.33
1,11,"(6, 9)",1,-0.33
1,12,"(7, 9)",0,-0.33
1,13,"(7, 8)",1,-0.33
1,14,"(8, 8)",0,-0.33
1,15,"(8, 7)",1,-0.33
1,16,"(9, 7)",1,-0.33
1,17,"(10, 7)",1,-0.33
1,18,"(11, 7)",1,-0.33
1,19,"(12, 7)",1,-0.33
1,20,"(13, 7)",0,-0.33
1,21,"(13, 6)",0,-0.33
1,22,"(13, 5)",1,-0.33
1,23,"(14, 5)",1,-0.33
1,24,"(15, 5)",0,-0.33
1,25,"(15, 4)",0,-0.33
1,26,"(15, 3)",1,-0.33
1,27,"(16, 3)",1,-0.33
1,28,"(17, 3)",1,-0.33
1,29,"(18, 3)",1,-0.33
1,30,"(19, 3)",0,-0.33
1,31,"(19, 2)",0,-0.33
1,32,"(19, 1)",0,33.33
2,0,"(0, 9)",1,-0.33
2,1,"(1, 9)",0,-0.33
2,2,"(1, 8)",1,-33.33
2,3,"(1, 8)",0,-0.33
2,4,"(1, 7)",0,-33.33
2,5,"(1, 7)",1,-0.33
2,6,"(2, 7)",1,-0.33
2,7,"(3, 7)",2,-0.33
2,8,"(3, 8)",2,-0.33
2,9,"(3, 9)",1,-0.33
2,10,"(4, 9)",1,-0.33
