episode,t,obs,act,rew
0,0,"(0, 39)",1,-0.08
0,1,"(1, 39)",1,-0.08
0,2,"(2, 39)",1,-0.08
0,3,"(3, 39)",1,-0.08
0,4,"(4, 39)",1,-0.08
0,5,"(5, 39)",0,-0.08
0,6,"(5, 38)",0,-0.08
0,7,"(5, 37)",0,-0.08
0,8,"(5, 36)",1,-0.08
0,9,"(6, 36)",1,-0.08
0,10,"(7, 36)",0,-0.08
0,11,"(7, 35)",1,-0.08
0,12,"(8, 35)",1,-0.08
0,13,"(9, 35)",1,-8.33
0,14,"(9, 35)",0,-0.08
0,15,"(9, 34)",1,-8.33
0,16,"(9, 34)",0,-0.08
0,17,"(9, 33)",0,-0.08
0,18,"(9, 32)",1,-0.08
0,19,"(10, 32)",1,-0.08
0,20,"(11, 32)",1,-0.08
0,21,"(12, 32)",0,-0.08
0,22,"(12, 31)",1,-0.08
0,23,"(13, 31)",0,-0.08
0,24,"(13, 30)",0,-0.08
0,25,"(13, 29)",0,-0.08
0,26,"(13, 28)",1,-0.08
0,27,"(14, 28)",1,-0.08
0,28,"(15, 28)",1,-0.08
0,29,"(16, 28)",0,-0.08
0,30,"(16, 27)",0,-0.08
0,31,"(16, 26)",0,-0.08
0,32,"(16, 25)",1,-0.08
0,33,"(17, 25)",1,-0.08
0,34,"(18, 25)",1,-0.08
0,35,"(19, 25)",0,-0.08
0,36,"(19, 24)",1,-0.08
0,37,"(20, 24)",0,-0.08
0,38,"(20, 23)",0,-0.08
0,39,"(20, 22)",0,-0.08
0,40,"(20, 21)",0,-0.08
0,41,"(20, 20)",0,-0.08
0,42,"(20, 19)",1,-0.08
0,43,"(21, 19)",0,-0.08
0,44,"(21, 18)",0,-0.08
0,45,"(21, 17)",0,-0.08
0,46,"(21, 16)",1,-0.08
0,47,"(22, 16)",1,-0.08
0,48,"(23, 16)",0,-0.08
0,49,"(23, 15)",1,-0.08
0,50,"(24, 15)",1,-0.08
0,51,"(25, 15)",0,-0.08
0,52,"(25, 14)",1,-0.08
0,53,"(26, 14)",1,-0.08
0,54,"(27, 14)",0,-0.08
