episode,t,obs,act,rew
0,0,"(0, 19)",0,-0.17
0,1,"(0, 18)",0,-0.17
0,2,"(0, 17)",1,-0.17
0,3,"(1, 17)",1,-16.67
0,4,"(1, 17)",0,-0.17
0,5,"(1, 16)",1,-0.17
0,6,"(2, 16)",1,-0.17
0,7,"(3, 16)",1,-0.17
0,8,"(4, 16)",2,-0.17
0,9,"(4, 17)",1,-0.17
0,10,"(5, 17)",1,-0.17
0,11,"(6, 17)",0,-0.17
0,12,"(6, 16)",1,-0.17
0,13,"(7, 16)",0,-0.17
0,14,"(7, 15)",1,-0.17
0,15,"(8, 15)",1,-0.17
0,16,"(9, 15)",1,-0.17
0,17,"(10, 15)",1,-0.17
0,18,"(11, 15)",2,-0.17
0,19,"(11, 16)",1,-0.17
0,20,"(12, 16)",1,-0.17
0,21,"(13, 16)",1,-0.17
0,22,"(14, 16)",2,-0.17
0,23,"(14, 17)",1,-0.17
0,24,"(15, 17)",1,-0.17
0,25,"(16, 17)",1,-0.17
0,26,"(17, 17)",0,-0.17
0,27,"(17, 16)",1,-0.17
0,28,"(18, 16)",0,-0.17
0,29,"(18, 15)",1,-0.17
0,30,"(19, 15)",0,-0.17
0,31,"(19, 14)",0,-0.17
0,32,"(19, 13)",1,-16.67
0,33,"(19, 13)",2,-0.17
0,34,"(19, 14)",2,-0.17
0,35,"(19, 15)",1,-0.17
0,36,"(20, 15)",1,-0.17
0,37,"(21, 15)",0,-0.17
0,38,"(21, 14)",0,-0.17
0,39,"(21, 13)",1,-0.17
0,40,"(22, 13)",1,-0.17
0,41,"(23, 13)",1,-0.17
0,42,"(24, 13)",1,-0.17
0,43,"(25, 13)",1,-0.17
0,44,"(26, 13)",1,-0.17
0,45,"(27, 13)",1,-0.17
0,46,"(28, 13)",1,-0.17
0,47,"(29, 13)",0,-0.17
0,48,"(29, 12)",0,-0.17
0,49,"(29, 11)",1,-0.17
0,50,"(30, 11)",1,-0.17
0,51,"(31, 11)",0,-0.17
0,52,"(31, 10)",0,-0.17
0,53,"(31, 9)",1,-0.17
0,54,"(32, 9)",1,-0.17
0,55,"(33, 9)",1,-0.17
0,56,"(34, 9)",1,-0.17
0,57,"(35, 9)",1,-0.17
0,58,"(36, 9)",1,-0.17
0,59,"(37, 9)",1,-0.17
0,60,"(38, 9)",0,-0.17
0,61,"(38, 8)",1,-0.17
0,62,"(39, 8)",0,-0.17
0,63,"(39, 7)",0,-0.17
0,64,"(39, 6)",0,-0.17
0,65,"(39, 5)",0,-0.17
0,66,"(39, 4)",0,-0.17
0,67,"(39, 3)",0,-0.17
0,68,"(39, 2)",0,-0.17
0,69,"(39, 1)",0,16.67
1,0,"(0, 19)",0,-0.17
1,1,"(0, 18)",0,-0.17
1,2,"(0, 17)",0,-0.17
1,3,"(0, 16)",0,-0.17
1,4,"(0, 15)",1,-0.17
1,5,"(1, 15)",1,-0.17
1,6,"(2, 15)",1,-0.17
1,7,"(3, 15)",1,-16.67
1,8,"(3, 15)",2,-0.17
1,9,"(3, 16)",1,-0.17
1,10,"(4, 16)",1,-16.67
1,11,"(4, 16)",2,-0.17
1,12,"(4, 17)",1,-0.17
1,13,"(5, 17)",1,-0.17
1,14,"(6, 17)",0,-0.17
1,15,"(6, 16)",1,-0.17
1,16,"(7, 16)",0,-0.17
1,17,"(7, 15)",0,-0.17
1,18,"(7, 14)",0,-0.17
1,19,"(7, 13)",1,-0.17
1,20,"(8, 13)",1,-0.17
1,21,"(9, 13)",0,-0.17
1,22,"(9, 12)",0,-0.17
1,23,"(9, 11)",0,-16.67
1,24,"(9, 11)",3,-0.17
1,25,"(8, 11)",3,-0.17
