episode,t,obs,act,rew
0,0,"(0, 9)",0,-0.33
0,1,"(0, 8)",0,-0.33
0,2,"(0, 7)",0,-0.33
0,3,"(0, 6)",0,-0.33
0,4,"(0, 5)",0,-0.33
0,5,"(0, 4)",0,-0.33
0,6,"(0, 3)",1,-0.33
0,7,"(1, 3)",0,-33.33
0,8,"(1, 3)",1,-0.33
0,9,"(2, 3)",0,-33.33
0,10,"(2, 3)",1,-0.33
0,11,"(3, 3)",0,-0.33
0,12,"(3, 2)",0,-0.33
0,13,"(3, 1)",1,-0.33
0,14,"(4, 1)",1,-0.33
0,15,"(5, 1)",1,-0.33
0,16,"(6, 1)",1,-0.33
0,17,"(7, 1)",1,-0.33
0,18,"(8, 1)",1,-0.33
0,19,"(9, 1)",1,-0.33
0,20,"(10, 1)",1,-0.33
0,21,"(11, 1)",1,-33.33
0,22,"(11, 1)",0,-0.33
0,23,"(11, 0)",1,-0.33
0,24,"(12, 0)",1,-0.33
0,25,"(13, 0)",1,-0.33
0,26,"(14, 0)",2,-0.33
0,27,"(14, 1)",1,-0.33
0,28,"(15, 1)",1,-0.33
0,29,"(16, 1)",1,-0.33
0,30,"(17, 1)",1,-0.33
0,31,"(18, 1)",1,-0.33
0,32,"(19, 1)",0,33.33
1,0,"(0, 9)",0,-0.33
1,1,"(0, 8)",1,-0.33
1,2,"(1, 8)",1,-33.33
1,3,"(1, 8)",0,-0.33
1,4,"(1, 7)",0,-0.33
1,5,"(1, 6)",0,-0.33
1,6,"(1, 5)",0,-0.33
1,7,"(1, 4)",0,-0.33
1,8,"(1, 3)",1,-0.33
1,9,"(2, 3)",1,-0.33
1,10,"(3, 3)",0,-0.33
1,11,"(3, 2)",1,-0.33
1,12,"(4, 2)",0,-0.33
1,13,"(4, 1)",1,-0.33
1,14,"(5, 1)",0,-0.33
1,15,"(5, 0)",1,-0.33
1,16,"(6, 0)",1,-0.33
1,17,"(7, 0)",1,-0.33
1,18,"(8, 0)",1,-0.33
1,19,"(9, 0)",1,-0.33
1,20,"(10, 0)",1,-0.33
1,21,"(11, 0)",1,-0.33
1,22,"(12, 0)",1,-0.33
1,23,"(13, 0)",2,-0.33
1,24,"(13, 1)",1,-0.33
1,25,"(14, 1)",1,-0.33
1,26,"(15, 1)",1,-0.33
1,27,"(16, 1)",1,-0.33
1,28,"(17, 1)",1,-0.33
1,29,"(18, 1)",1,-0.33
1,30,"(19, 1)",0,33.33
2,0,"(0, 9)",0,-0.33
2,1,"(0, 8)",1,-0.33
2,2,"(1, 8)",1,-33.33
2,3,"(1, 8)",0,-0.33
2,4,"(1, 7)",0,-0.33
2,5,"(1, 6)",0,-0.33
2,6,"(1, 5)",0,-0.33
2,7,"(1, 4)",0,-0.33
2,8,"(1, 3)",1,-0.33
2,9,"(2, 3)",1,-0.33
2,10,"(3, 3)",0,-0.33
2,11,"(3, 2)",0,-0.33
2,12,"(3, 1)",1,-0.33
2,13,"(4, 1)",1,-0.33
2,14,"(5, 1)",1,-0.33
2,15,"(6, 1)",1,-0.33
2,16,"(7, 1)",1,-0.33
2,17,"(8, 1)",0,-0.33
2,18,"(8, 0)",1,-0.33
2,19,"(9, 0)",1,-0.33
2,20,"(10, 0)",1,-0.33
2,21,"(11, 0)",1,-0.33
