episode,t,obs,act,rew
0,0,"(0, 49)",0,-0.07
0,1,"(0, 48)",1,-0.07
0,2,"(1, 48)",1,-0.07
0,3,"(2, 48)",1,-0.07
0,4,"(3, 48)",1,-0.07
0,5,"(4, 48)",1,-0.07
0,6,"(5, 48)",1,-0.07
0,7,"(6, 48)",1,-0.07
0,8,"(7, 48)",1,-0.07
0,9,"(8, 48)",0,-0.07
0,10,"(8, 47)",0,-0.07
0,11,"(8, 46)",0,-0.07
0,12,"(8, 45)",0,-0.07
0,13,"(8, 44)",1,-0.07
0,14,"(9, 44)",1,-0.07
0,15,"(10, 44)",0,-0.07
0,16,"(10, 43)",1,-0.07
0,17,"(11, 43)",0,-0.07
0,18,"(11, 42)",0,-0.07
0,19,"(11, 41)",0,-0.07
0,20,"(11, 40)",1,-0.07
0,21,"(12, 40)",1,-0.07
0,22,"(13, 40)",0,-0.07
0,23,"(13, 39)",1,-0.07
0,24,"(14, 39)",0,-0.07
0,25,"(14, 38)",1,-0.07
0,26,"(15, 38)",1,-0.07
0,27,"(16, 38)",0,-0.07
0,28,"(16, 37)",1,-0.07
0,29,"(17, 37)",0,-0.07
0,30,"(17, 36)",0,-0.07
0,31,"(17, 35)",0,-0.07
0,32,"(17, 34)",1,-0.07
0,33,"(18, 34)",0,-0.07
0,34,"(18, 33)",1,-0.07
0,35,"(19, 33)",1,-0.07
0,36,"(20, 33)",0,-0.07
0,37,"(20, 32)",1,-0.07
0,38,"(21, 32)",1,-0.07
0,39,"(22, 32)",1,-0.07
0,40,"(23, 32)",0,-0.07
0,41,"(23, 31)",1,-0.07
0,42,"(24, 31)",1,-0.07
0,43,"(25, 31)",1,-0.07
0,44,"(26, 31)",0,-0.07
0,45,"(26, 30)",1,-0.07
0,46,"(27, 30)",0,-0.07
0,47,"(27, 29)",1,-0.07
0,48,"(28, 29)",1,-0.07
0,49,"(29, 29)",0,-0.07
0,50,"(29, 28)",1,-0.07
0,51,"(30, 28)",1,-0.07
0,52,"(31, 28)",0,-0.07
0,53,"(31, 27)",0,-0.07
0,54,"(31, 26)",0,-0.07
0,55,"(31, 25)",0,-0.07
0,56,"(31, 24)",1,-0.07
0,57,"(32, 24)",1,-0.07
0,58,"(33, 24)",1,-0.07
0,59,"(34, 24)",1,-0.07
0,60,"(35, 24)",0,-0.07
0,61,"(35, 23)",1,-0.07
0,62,"(36, 23)",1,-0.07
0,63,"(37, 23)",1,-0.07
0,64,"(38, 23)",1,-0.07
0,65,"(39, 23)",0,-0.07
0,66,"(39, 22)",0,-0.07
0,67,"(39, 21)",0,-0.07
0,68,"(39, 20)",0,-0.07
0,69,"(39, 19)",0,-0.07
0,70,"(39, 18)",1,-0.07
0,71,"(40, 18)",1,-0.07
0,72,"(41, 18)",1,-0.07
0,73,"(42, 18)",1,-0.07
0,74,"(43, 18)",1,-0.07
0,75,"(44, 18)",1,-0.07
0,76,"(45, 18)",0,-0.07
0,77,"(45, 17)",0,-0.07
0,78,"(45, 16)",0,-0.07
0,79,"(45, 15)",0,-0.07
0,80,"(45, 14)",0,-0.07
0,81,"(45, 13)",1,-0.07
0,82,"(46, 13)",1,-0.07
0,83,"(47, 13)",0,-0.07
0,84,"(47, 12)",1,-0.07
0,85,"(48, 12)",1,-0.07
0,86,"(49, 12)",1,-0.07
0,87,"(50, 12)",0,-0.07
0,88,"(50, 11)",0,-0.07
0,89,"(50, 10)",0,-0.07
0,90,"(50, 9)",0,-0.07
0,91,"(50, 8)",0,-0.07
0,92,"(50, 7)",1,-0.07
0,93,"(51, 7)",1,-0.07
0,94,"(52, 7)",0,-0.07
0,95,"(52, 6)",0,-0.07
0,96,"(52, 5)",1,-0.07
0,97,"(53, 5)",0,-0.07
0,98,"(53, 4)",0,-0.07
0,99,"(53, 3)",1,-0.07
0,100,"(54, 3)",0,-0.07
0,101,"(54, 2)",0,-0.07
0,102,"(54, 1)",1,-0.07
0,103,"(55, 1)",0,-0.07
0,104,"(55, 0)",1,-0.07
0,105,"(56, 0)",1,-0.07
0,106,"(57, 0)",1,-0.07
0,107,"(58, 0)",1,-0.07
0,108,"(59, 0)",1,-0.07
0,109,"(60, 0)",1,-0.07
0,110,"(61, 0)",1,-0.07
0,111,"(62, 0)",1,-0.07
0,112,"(63, 0)",1,-0.07
0,113,"(64, 0)",1,-0.07
0,114,"(65, 0)",1,-0.07
0,115,"(66, 0)",1,-0.07
0,116,"(67, 0)",1,-0.07
0,117,"(68, 0)",1,-0.07
0,118,"(69, 0)",1,-0.07
0,119,"(70, 0)",1,-0.07
0,120,"(71, 0)",1,-0.07
0,121,"(72, 0)",1,-0.07
0,122,"(73, 0)",1,-0.07
0,123,"(74, 0)",1,-0.07
0,124,"(75, 0)",1,-0.07
0,125,"(76, 0)",1,-0.07
0,126,"(77, 0)",1,-0.07
0,127,"(78, 0)",1,-0.07
0,128,"(79, 0)",1,-0.07
0,129,"(80, 0)",1,-0.07
0,130,"(81, 0)",1,-0.07
0,131,"(82, 0)",1,-0.07
0,132,"(83, 0)",1,-0.07
0,133,"(84, 0)",1,-0.07
0,134,"(85, 0)",1,-0.07
0,135,"(86, 0)",1,-0.07
0,136,"(87, 0)",1,-0.07
0,137,"(88, 0)",1,-0.07
0,138,"(89, 0)",1,-0.07
0,139,"(90, 0)",1,-0.07
0,140,"(91, 0)",1,-0.07
0,141,"(92, 0)",1,-0.07
0,142,"(93, 0)",1,-0.07
0,143,"(94, 0)",1,-0.07
0,144,"(95, 0)",1,-0.07
0,145,"(96, 0)",1,-0.07
0,146,"(97, 0)",1,-0.07
0,147,"(98, 0)",1,6.67
1,0,"(0, 49)",1,-0.07
1,1,"(1, 49)",1,-0.07
1,2,"(2, 49)",1,-0.07
1,3,"(3, 49)",0,-0.07
1,4,"(3, 48)",1,-0.07
1,5,"(4, 48)",1,-0.07
1,6,"(5, 48)",1,-0.07
1,7,"(6, 48)",1,-0.07
1,8,"(7, 48)",1,-0.07
1,9,"(8, 48)",0,-0.07
1,10,"(8, 47)",1,-0.07
1,11,"(9, 47)",0,-0.07
1,12,"(9, 46)",0,-0.07
1,13,"(9, 45)",0,-0.07
1,14,"(9, 44)",0,-0.07
1,15,"(9, 43)",1,-0.07
1,16,"(10, 43)",0,-0.07
1,17,"(10, 42)",0,-0.07
1,18,"(10, 41)",1,-0.07
1,19,"(11, 41)",1,-0.07
1,20,"(12, 41)",1,-0.07
1,21,"(13, 41)",0,-0.07
1,22,"(13, 40)",0,-0.07
1,23,"(13, 39)",0,-0.07
1,24,"(13, 38)",1,-0.07
1,25,"(14, 38)",1,-0.07
1,26,"(15, 38)",1,-0.07
1,27,"(16, 38)",1,-0.07
1,28,"(17, 38)",0,-0.07
1,29,"(17, 37)",0,-0.07
1,30,"(17, 36)",0,-0.07
1,31,"(17, 35)",1,-0.07
1,32,"(18, 35)",1,-0.07
1,33,"(19, 35)",0,-0.07
1,34,"(19, 34)",0,-0.07
1,35,"(19, 33)",1,-0.07
1,36,"(20, 33)",1,-0.07
1,37,"(21, 33)",1,-0.07
1,38,"(22, 33)",0,-0.07
1,39,"(22, 32)",1,-0.07
1,40,"(23, 32)",1,-0.07
1,41,"(24, 32)",0,-0.07
1,42,"(24, 31)",0,-0.07
1,43,"(24, 30)",1,-0.07
1,44,"(25, 30)",0,-0.07
1,45,"(25, 29)",1,-0.07
1,46,"(26, 29)",0,-0.07
1,47,"(26, 28)",1,-0.07
1,48,"(27, 28)",0,-0.07
1,49,"(27, 27)",1,-0.07
1,50,"(28, 27)",1,-0.07
1,51,"(29, 27)",1,-0.07
1,52,"(30, 27)",0,-0.07
1,53,"(30, 26)",0,-0.07
1,54,"(30, 25)",0,-0.07
1,55,"(30, 24)",0,-0.07
1,56,"(30, 23)",0,-0.07
1,57,"(30, 22)",0,-0.07
1,58,"(30, 21)",0,-0.07
1,59,"(30, 20)",1,-0.07
1,60,"(31, 20)",0,-0.07
1,61,"(31, 19)",1,-0.07
1,62,"(32, 19)",1,-0.07
1,63,"(33, 19)",1,-0.07
1,64,"(34, 19)",1,-0.07
1,65,"(35, 19)",1,-0.07
1,66,"(36, 19)",1,-0.07
1,67,"(37, 19)",1,-0.07
1,68,"(38, 19)",1,-0.07
1,69,"(39, 19)",0,-0.07
1,70,"(39, 18)",1,-0.07
1,71,"(40, 18)",0,-0.07
1,72,"(40, 17)",0,-0.07
1,73,"(40, 16)",1,-0.07
1,74,"(41, 16)",0,-0.07
1,75,"(41, 15)",1,-0.07
1,76,"(42, 15)",0,-0.07
1,77,"(42, 14)",0,-0.07
1,78,"(42, 13)",0,-0.07
1,79,"(42, 12)",1,-0.07
1,80,"(43, 12)",1,-0.07
1,81,"(44, 12)",1,-0.07
1,82,"(45, 12)",0,-0.07
1,83,"(45, 11)",0,-0.07
1,84,"(45, 10)",0,-0.07
1,85,"(45, 9)",1,-0.07
1,86,"(46, 9)",0,-0.07
1,87,"(46, 8)",0,-0.07
1,88,"(46, 7)",1,-0.07
1,89,"(47, 7)",1,-0.07
1,90,"(48, 7)",1,-0.07
1,91,"(49, 7)",1,-0.07
1,92,"(50, 7)",1,-0.07
