episode,t,obs,act,rew
0,0,"(0, 49)",0,-0.07
0,1,"(0, 48)",0,-0.07
0,2,"(0, 47)",0,-0.07
0,3,"(0, 46)",1,-6.67
0,4,"(0, 46)",0,-0.07
0,5,"(0, 45)",1,-0.07
0,6,"(1, 45)",1,-0.07
0,7,"(2, 45)",1,-0.07
0,8,"(3, 45)",1,-0.07
0,9,"(4, 45)",1,-0.07
0,10,"(5, 45)",1,-0.07
0,11,"(6, 45)",0,-0.07
0,12,"(6, 44)",0,-0.07
0,13,"(6, 43)",0,-0.07
0,14,"(6, 42)",0,-0.07
0,15,"(6, 41)",1,-0.07
0,16,"(7, 41)",1,-0.07
0,17,"(8, 41)",1,-0.07
0,18,"(9, 41)",0,-0.07
0,19,"(9, 40)",0,-0.07
0,20,"(9, 39)",0,-0.07
0,21,"(9, 38)",1,-0.07
0,22,"(10, 38)",0,-0.07
0,23,"(10, 37)",0,-0.07
0,24,"(10, 36)",1,-0.07
0,25,"(11, 36)",1,-0.07
0,26,"(12, 36)",0,-0.07
0,27,"(12, 35)",1,-0.07
0,28,"(13, 35)",1,-0.07
0,29,"(14, 35)",1,-0.07
0,30,"(15, 35)",1,-0.07
0,31,"(16, 35)",0,-0.07
0,32,"(16, 34)",0,-0.07
0,33,"(16, 33)",1,-0.07
0,34,"(17, 33)",0,-0.07
0,35,"(17, 32)",0,-0.07
0,36,"(17, 31)",1,-0.07
0,37,"(18, 31)",1,-0.07
0,38,"(19, 31)",1,-0.07
0,39,"(20, 31)",1,-0.07
0,40,"(21, 31)",1,-0.07
0,41,"(22, 31)",1,-0.07
0,42,"(23, 31)",0,-0.07
0,43,"(23, 30)",1,-0.07
0,44,"(24, 30)",0,-0.07
0,45,"(24, 29)",0,-0.07
0,46,"(24, 28)",0,-0.07
0,47,"(24, 27)",1,-0.07
0,48,"(25, 27)",1,-0.07
0,49,"(26, 27)",0,-6.67
0,50,"(26, 27)",1,-0.07
0,51,"(27, 27)",1,-0.07
0,52,"(28, 27)",0,-0.07
0,53,"(28, 26)",0,-0.07
0,54,"(28, 25)",1,-0.07
0,55,"(29, 25)",1,-0.07
0,56,"(30, 25)",1,-0.07
0,57,"(31, 25)",0,-0.07
0,58,"(31, 24)",0,-0.07
0,59,"(31, 23)",1,-0.07
0,60,"(32, 23)",1,-0.07
0,61,"(33, 23)",0,-0.07
0,62,"(33, 22)",1,-0.07
0,63,"(34, 22)",0,-0.07
0,64,"(34, 21)",0,-0.07
0,65,"(34, 20)",1,-0.07
0,66,"(35, 20)",1,-0.07
0,67,"(36, 20)",0,-0.07
0,68,"(36, 19)",0,-0.07
0,69,"(36, 18)",0,-0.07
0,70,"(36, 17)",1,-0.07
0,71,"(37, 17)",1,-0.07
0,72,"(38, 17)",1,-0.07
0,73,"(39, 17)",1,-0.07
0,74,"(40, 17)",1,-0.07
0,75,"(41, 17)",1,-0.07
0,76,"(42, 17)",1,-0.07
0,77,"(43, 17)",1,-0.07
0,78,"(44, 17)",1,-0.07
0,79,"(45, 17)",0,-0.07
0,80,"(45, 16)",0,-0.07
0,81,"(45, 15)",0,-0.07
0,82,"(45, 14)",0,-0.07
0,83,"(45, 13)",1,-0.07
0,84,"(46, 13)",0,-0.07
0,85,"(46, 12)",0,-0.07
0,86,"(46, 11)",1,-0.07
0,87,"(47, 11)",1,-0.07
0,88,"(48, 11)",0,-0.07
0,89,"(48, 10)",1,-0.07
0,90,"(49, 10)",0,-0.07
0,91,"(49, 9)",1,-0.07
0,92,"(50, 9)",1,-0.07
0,93,"(51, 9)",1,-0.07
0,94,"(52, 9)",1,-0.07
0,95,"(53, 9)",1,-0.07
0,96,"(54, 9)",1,-0.07
0,97,"(55, 9)",1,-0.07
0,98,"(56, 9)",1,-0.07
0,99,"(57, 9)",1,-0.07
0,100,"(58, 9)",1,-0.07
0,101,"(59, 9)",1,-0.07
0,102,"(60, 9)",1,-0.07
0,103,"(61, 9)",0,-0.07
0,104,"(61, 8)",1,-0.07
0,105,"(62, 8)",1,-0.07
0,106,"(63, 8)",0,-0.07
0,107,"(63, 7)",1,-0.07
0,108,"(64, 7)",1,-0.07
0,109,"(65, 7)",1,-0.07
0,110,"(66, 7)",0,-0.07
0,111,"(66, 6)",0,-0.07
0,112,"(66, 5)",1,-0.07
0,113,"(67, 5)",0,-0.07
0,114,"(67, 4)",1,-0.07
0,115,"(68, 4)",1,-0.07
0,116,"(69, 4)",1,-0.07
0,117,"(70, 4)",0,-0.07
0,118,"(70, 3)",1,-0.07
0,119,"(71, 3)",1,-0.07
0,120,"(72, 3)",1,-0.07
0,121,"(73, 3)",1,-0.07
0,122,"(74, 3)",1,-0.07
0,123,"(75, 3)",1,-0.07
0,124,"(76, 3)",1,-0.07
0,125,"(77, 3)",1,-0.07
0,126,"(78, 3)",1,-0.07
0,127,"(79, 3)",0,-0.07
0,128,"(79, 2)",1,-0.07
0,129,"(80, 2)",1,-0.07
0,130,"(81, 2)",1,-0.07
0,131,"(82, 2)",1,-0.07
0,132,"(83, 2)",0,-0.07
0,133,"(83, 1)",1,-0.07
0,134,"(84, 1)",0,-0.07
0,135,"(84, 0)",1,-0.07
0,136,"(85, 0)",1,-0.07
0,137,"(86, 0)",1,-0.07
0,138,"(87, 0)",1,-0.07
0,139,"(88, 0)",1,-0.07
0,140,"(89, 0)",1,-0.07
0,141,"(90, 0)",1,-0.07
0,142,"(91, 0)",1,-0.07
0,143,"(92, 0)",1,-0.07
0,144,"(93, 0)",1,-0.07
0,145,"(94, 0)",1,-0.07
0,146,"(95, 0)",1,-0.07
0,147,"(96, 0)",1,-0.07
0,148,"(97, 0)",1,-0.07
0,149,"(98, 0)",1,6.67
1,0,"(0, 49)",0,-0.07
1,1,"(0, 48)",1,-0.07
1,2,"(1, 48)",0,-0.07
1,3,"(1, 47)",1,-0.07
1,4,"(2, 47)",1,-0.07
1,5,"(3, 47)",1,-0.07
1,6,"(4, 47)",0,-0.07
1,7,"(4, 46)",0,-0.07
1,8,"(4, 45)",1,-0.07
1,9,"(5, 45)",0,-0.07
1,10,"(5, 44)",1,-0.07
1,11,"(6, 44)",1,-6.67
1,12,"(6, 44)",0,-0.07
1,13,"(6, 43)",0,-0.07
1,14,"(6, 42)",0,-0.07
1,15,"(6, 41)",1,-0.07
1,16,"(7, 41)",0,-0.07
1,17,"(7, 40)",0,-0.07
1,18,"(7, 39)",0,-0.07
1,19,"(7, 38)",0,-0.07
1,20,"(7, 37)",1,-0.07
1,21,"(8, 37)",1,-0.07
1,22,"(9, 37)",0,-0.07
1,23,"(9, 36)",0,-0.07
1,24,"(9, 35)",1,-0.07
1,25,"(10, 35)",1,-0.07
1,26,"(11, 35)",1,-0.07
1,27,"(12, 35)",1,-0.07
1,28,"(13, 35)",0,-0.07
1,29,"(13, 34)",0,-0.07
1,30,"(13, 33)",1,-0.07
1,31,"(14, 33)",0,-0.07
1,32,"(14, 32)",0,-0.07
1,33,"(14, 31)",1,-0.07
1,34,"(15, 31)",0,-0.07
1,35,"(15, 30)",0,-0.07
1,36,"(15, 29)",0,-0.07
1,37,"(15, 28)",0,-0.07
1,38,"(15, 27)",0,-0.07
1,39,"(15, 26)",0,-0.07
1,40,"(15, 25)",1,-0.07
1,41,"(16, 25)",1,-0.07
1,42,"(17, 25)",1,-0.07
1,43,"(18, 25)",0,-0.07
1,44,"(18, 24)",1,-0.07
1,45,"(19, 24)",0,-0.07
1,46,"(19, 23)",1,-0.07
1,47,"(20, 23)",1,-0.07
1,48,"(21, 23)",1,-0.07
1,49,"(22, 23)",1,-0.07
1,50,"(23, 23)",1,-0.07
1,51,"(24, 23)",1,-0.07
1,52,"(25, 23)",1,-0.07
1,53,"(26, 23)",1,-0.07
1,54,"(27, 23)",1,-0.07
1,55,"(28, 23)",1,-0.07
1,56,"(29, 23)",1,-0.07
1,57,"(30, 23)",1,-0.07
1,58,"(31, 23)",1,-0.07
1,59,"(32, 23)",1,-0.07
1,60,"(33, 23)",0,-0.07
1,61,"(33, 22)",1,-0.07
1,62,"(34, 22)",0,-0.07
1,63,"(34, 21)",1,-0.07
1,64,"(35, 21)",1,-0.07
1,65,"(36, 21)",0,-0.07
1,66,"(36, 20)",0,-0.07
1,67,"(36, 19)",0,-0.07
1,68,"(36, 18)",0,-0.07
1,69,"(36, 17)",1,-0.07
1,70,"(37, 17)",0,-0.07
1,71,"(37, 16)",0,-0.07
1,72,"(37, 15)",1,-0.07
1,73,"(38, 15)",1,-0.07
1,74,"(39, 15)",0,-0.07
1,75,"(39, 14)",1,-0.07
1,76,"(40, 14)",0,-0.07
1,77,"(40, 13)",0,-0.07
1,78,"(40, 12)",0,-0.07
1,79,"(40, 11)",1,-0.07
1,80,"(41, 11)",1,-0.07
1,81,"(42, 11)",0,-0.07
1,82,"(42, 10)",0,-0.07
1,83,"(42, 9)",1,-0.07
1,84,"(43, 9)",1,-0.07
1,85,"(44, 9)",1,-0.07
1,86,"(45, 9)",1,-0.07
1,87,"(46, 9)",1,-0.07
1,88,"(47, 9)",1,-0.07
1,89,"(48, 9)",1,-0.07
1,90,"(49, 9)",1,-0.07
1,91,"(50, 9)",1,-0.07
1,92,"(51, 9)",1,-0.07
1,93,"(52, 9)",1,-0.07
1,94,"(53, 9)",1,-0.07
1,95,"(54, 9)",1,-0.07
1,96,"(55, 9)",1,-0.07
1,97,"(56, 9)",1,-0.07
1,98,"(57, 9)",1,-0.07
1,99,"(58, 9)",1,-0.07
1,100,"(59, 9)",1,-0.07
1,101,"(60, 9)",0,-0.07
1,102,"(60, 8)",1,-0.07
1,103,"(61, 8)",1,-0.07
1,104,"(62, 8)",1,-0.07
1,105,"(63, 8)",0,-0.07
1,106,"(63, 7)",0,-0.07
