episode,t,obs,act,rew
0,0,"(0, 9)",0,-0.33
0,1,"(0, 8)",0,-0.33
0,2,"(0, 7)",1,-0.33
0,3,"(1, 7)",0,-0.33
0,4,"(1, 6)",0,-0.33
0,5,"(1, 5)",1,-0.33
0,6,"(2, 5)",1,-0.33
0,7,"(3, 5)",1,-0.33
0,8,"(4, 5)",0,-0.33
0,9,"(4, 4)",0,-0.33
0,10,"(4, 3)",1,-0.33
0,11,"(5, 3)",0,-0.33
0,12,"(5, 2)",1,-0.33
0,13,"(6, 2)",0,-0.33
0,14,"(6, 1)",0,-0.33
0,15,"(6, 0)",1,-0.33
0,16,"(7, 0)",1,-0.33
0,17,"(8, 0)",1,-0.33
0,18,"(9, 0)",1,-0.33
0,19,"(10, 0)",1,-0.33
0,20,"(11, 0)",1,-0.33
0,21,"(12, 0)",1,-0.33
0,22,"(13, 0)",1,-0.33
0,23,"(14, 0)",1,-0.33
0,24,"(15, 0)",1,-0.33
0,25,"(16, 0)",1,-0.33
0,26,"(17, 0)",1,-0.33
0,27,"(18, 0)",1,33.33
1,0,"(0, 9)",1,-0.33
1,1,"(1, 9)",0,-0.33
1,2,"(1, 8)",1,-0.33
1,3,"(2, 8)",0,-0.33
1,4,"(2, 7)",1,-0.33
1,5,"(3, 7)",1,-0.33
1,6,"(4, 7)",0,-0.33
1,7,"(4, 6)",1,-0.33
1,8,"(5, 6)",1,-0.33
1,9,"(6, 6)",0,-0.33
1,10,"(6, 5)",0,-0.33
1,11,"(6, 4)",1,-0.33
1,12,"(7, 4)",0,-0.33
1,13,"(7, 3)",0,-0.33
1,14,"(7, 2)",0,-0.33
1,15,"(7, 1)",1,-0.33
1,16,"(8, 1)",1,-0.33
1,17,"(9, 1)",0,-0.33
1,18,"(9, 0)",1,-0.33
1,19,"(10, 0)",1,-0.33
1,20,"(11, 0)",1,-0.33
1,21,"(12, 0)",1,-0.33
1,22,"(13, 0)",1,-0.33
1,23,"(14, 0)",1,-0.33
1,24,"(15, 0)",1,-0.33
1,25,"(16, 0)",1,-0.33
1,26,"(17, 0)",1,-0.33
1,27,"(18, 0)",1,33.33
2,0,"(0, 9)",0,-0.33
2,1,"(0, 8)",0,-0.33
2,2,"(0, 7)",0,-0.33
2,3,"(0, 6)",1,-0.33
2,4,"(1, 6)",0,-0.33
2,5,"(1, 5)",0,-0.33
2,6,"(1, 4)",0,-0.33
2,7,"(1, 3)",0,-0.33
2,8,"(1, 2)",1,-0.33
2,9,"(2, 2)",1,-0.33
2,10,"(3, 2)",1,-0.33
2,11,"(4, 2)",1,-0.33
2,12,"(5, 2)",0,-0.33
2,13,"(5, 1)",0,-0.33
2,14,"(5, 0)",1,-0.33
2,15,"(6, 0)",1,-0.33
2,16,"(7, 0)",1,-0.33
2,17,"(8, 0)",1,-0.33
2,18,"(9, 0)",1,-0.33
2,19,"(10, 0)",1,-0.33
2,20,"(11, 0)",1,-0.33
2,21,"(12, 0)",1,-0.33
2,22,"(13, 0)",1,-0.33
2,23,"(14, 0)",1,-0.33
2,24,"(15, 0)",1,-0.33
2,25,"(16, 0)",1,-0.33
2,26,"(17, 0)",1,-0.33
2,27,"(18, 0)",1,33.33
3,0,"(0, 9)",0,-0.33
3,1,"(0, 8)",1,-0.33
