episode,t,obs,act,rew
0,0,"(0, 39)",0,-0.08
0,1,"(0, 38)",1,-0.08
0,2,"(1, 38)",0,-0.08
0,3,"(1, 37)",1,-8.33
0,4,"(1, 37)",0,-8.33
0,5,"(1, 37)",3,-0.08
0,6,"(0, 37)",0,-0.08
0,7,"(0, 36)",0,-0.08
0,8,"(0, 35)",0,-0.08
0,9,"(0, 34)",1,-0.08
0,10,"(1, 34)",0,-0.08
0,11,"(1, 33)",1,-0.08
0,12,"(2, 33)",0,-0.08
0,13,"(2, 32)",1,-0.08
0,14,"(3, 32)",0,-0.08
0,15,"(3, 31)",0,-8.33
0,16,"(3, 31)",0,-8.33
0,17,"(3, 31)",2,-0.08
0,18,"(3, 32)",2,-0.08
0,19,"(3, 33)",1,-0.08
0,20,"(4, 33)",1,-0.08
0,21,"(5, 33)",1,-0.08
0,22,"(6, 33)",1,-0.08
0,23,"(7, 33)",1,-0.08
0,24,"(8, 33)",1,-0.08
0,25,"(9, 33)",1,-0.08
0,26,"(10, 33)",1,-0.08
0,27,"(11, 33)",0,-0.08
0,28,"(11, 32)",1,-8.33
0,29,"(11, 32)",0,-0.08
0,30,"(11, 31)",1,-0.08
0,31,"(12, 31)",1,-0.08
0,32,"(13, 31)",1,-0.08
0,33,"(14, 31)",1,-0.08
0,34,"(15, 31)",1,-0.08
0,35,"(16, 31)",0,-0.08
0,36,"(16, 30)",0,-0.08
0,37,"(16, 29)",1,-0.08
0,38,"(17, 29)",1,-0.08
0,39,"(18, 29)",1,-0.08
0,40,"(19, 29)",0,-0.08
0,41,"(19, 28)",0,-0.08
0,42,"(19, 27)",1,-0.08
0,43,"(20, 27)",1,-0.08
0,44,"(21, 27)",0,-0.08
0,45,"(21, 26)",0,-0.08
0,46,"(21, 25)",1,-0.08
0,47,"(22, 25)",1,-0.08
0,48,"(23, 25)",0,-0.08
0,49,"(23, 24)",1,-8.33
0,50,"(23, 24)",0,-0.08
0,51,"(23, 23)",1,-0.08
