episode,t,obs,act,rew
0,0,"(0, 9)",1,-0.33
0,1,"(1, 9)",1,-0.33
0,2,"(2, 9)",0,-33.33
0,3,"(2, 9)",1,-0.33
0,4,"(3, 9)",1,-0.33
0,5,"(4, 9)",1,-0.33
0,6,"(5, 9)",1,-0.33
0,7,"(6, 9)",1,-0.33
0,8,"(7, 9)",1,-0.33
0,9,"(8, 9)",0,-33.33
0,10,"(8, 9)",1,-0.33
0,11,"(9, 9)",1,-0.33
0,12,"(10, 9)",0,-0.33
0,13,"(10, 8)",0,-0.33
0,14,"(10, 7)",1,-0.33
0,15,"(11, 7)",0,-0.33
0,16,"(11, 6)",0,-0.33
0,17,"(11, 5)",1,-0.33
0,18,"(12, 5)",1,-0.33
0,19,"(13, 5)",0,-0.33
0,20,"(13, 4)",0,-0.33
0,21,"(13, 3)",0,-0.33
0,22,"(13, 2)",0,-0.33
0,23,"(13, 1)",1,-0.33
0,24,"(14, 1)",1,-0.33
0,25,"(15, 1)",1,-0.33
0,26,"(16, 1)",1,-0.33
0,27,"(17, 1)",2,-0.33
0,28,"(17, 2)",2,-0.33
0,29,"(17, 3)",1,-0.33
0,30,"(18, 3)",1,-0.33
0,31,"(19, 3)",0,-0.33
0,32,"(19, 2)",0,-0.33
0,33,"(19, 1)",0,33.33
1,0,"(0, 9)",1,-0.33
1,1,"(1, 9)",1,-0.33
1,2,"(2, 9)",1,-0.33
1,3,"(3, 9)",0,-0.33
1,4,"(3, 8)",1,-33.33
1,5,"(3, 8)",0,-0.33
1,6,"(3, 7)",0,-0.33
1,7,"(3, 6)",0,-0.33
1,8,"(3, 5)",1,-33.33
1,9,"(3, 5)",3,-0.33
1,10,"(2, 5)",3,-0.33
1,11,"(1, 5)",0,-0.33
1,12,"(1, 4)",0,-0.33
1,13,"(1, 3)",1,-0.33
1,14,"(2, 3)",1,-0.33
1,15,"(3, 3)",0,-0.33
1,16,"(3, 2)",0,-0.33
1,17,"(3, 1)",1,-33.33
1,18,"(3, 1)",2,-0.33
1,19,"(3, 2)",1,-33.33
1,20,"(3, 2)",2,-0.33
1,21,"(3, 3)",3,-0.33
1,22,"(2, 3)",3,-0.33
1,23,"(1, 3)",2,-0.33
1,24,"(1, 4)",2,-0.33
1,25,"(1, 5)",1,-0.33
1,26,"(2, 5)",1,-0.33
1,27,"(3, 5)",2,-0.33
1,28,"(3, 6)",2,-0.33
1,29,"(3, 7)",2,-0.33
1,30,"(3, 8)",2,-0.33
1,31,"(3, 9)",1,-0.33
1,32,"(4, 9)",1,-0.33
1,33,"(5, 9)",1,-0.33
1,34,"(6, 9)",1,-0.33
1,35,"(7, 9)",1,-0.33
1,36,"(8, 9)",1,-0.33
1,37,"(9, 9)",1,-0.33
1,38,"(10, 9)",1,-0.33
1,39,"(11, 9)",0,-0.33
1,40,"(11, 8)",0,-0.33
1,41,"(11, 7)",0,-0.33
1,42,"(11, 6)",0,-0.33
1,43,"(11, 5)",1,-0.33
1,44,"(12, 5)",1,-0.33
1,45,"(13, 5)",0,-0.33
1,46,"(13, 4)",0,-0.33
1,47,"(13, 3)",0,-0.33
1,48,"(13, 2)",0,-0.33
1,49,"(13, 1)",1,-0.33
1,50,"(14, 1)",1,-0.33
1,51,"(15, 1)",1,-0.33
1,52,"(16, 1)",1,-0.33
1,53,"(17, 1)",2,-0.33
1,54,"(17, 2)",2,-0.33
1,55,"(17, 3)",1,-0.33
1,56,"(18, 3)",1,-0.33
1,57,"(19, 3)",0,-0.33
1,58,"(19, 2)",0,-0.33
1,59,"(19, 1)",0,33.33
2,0,"(0, 9)",0,-0.33
2,1,"(0, 8)",0,-0.33
2,2,"(0, 7)",0,-33.33
2,3,"(0, 7)",2,-0.33
2,4,"(0, 8)",2,-0.33
2,5,"(0, 9)",1,-0.33
2,6,"(1, 9)",1,-0.33
2,7,"(2, 9)",1,-0.33
2,8,"(3, 9)",1,-0.33
2,9,"(4, 9)",1,-0.33
2,10,"(5, 9)",1,-0.33
2,11,"(6, 9)",1,-0.33
2,12,"(7, 9)",1,-0.33
2,13,"(8, 9)",1,-0.33
2,14,"(9, 9)",1,-0.33
2,15,"(10, 9)",0,-0.33
2,16,"(10, 8)",1,-0.33
2,17,"(11, 8)",0,-0.33
2,18,"(11, 7)",0,-0.33
2,19,"(11, 6)",0,-0.33
2,20,"(11, 5)",1,-0.33
2,21,"(12, 5)",1,-0.33
2,22,"(13, 5)",0,-0.33
2,23,"(13, 4)",0,-0.33
2,24,"(13, 3)",0,-0.33
2,25,"(13, 2)",0,-0.33
2,26,"(13, 1)",1,-0.33
2,27,"(14, 1)",1,-0.33
2,28,"(15, 1)",1,-0.33
2,29,"(16, 1)",1,-0.33
2,30,"(17, 1)",2,-0.33
2,31,"(17, 2)",2,-0.33
2,32,"(17, 3)",1,-0.33
2,33,"(18, 3)",1,-0.33
2,34,"(19, 3)",0,-0.33
2,35,"(19, 2)",0,-0.33
2,36,"(19, 1)",0,33.33
3,0,"(0, 9)",1,-0.33
3,1,"(1, 9)",0,-0.33
3,2,"(1, 8)",0,-0.33
3,3,"(1, 7)",0,-33.33
3,4,"(1, 7)",2,-0.33
3,5,"(1, 8)",2,-0.33
3,6,"(1, 9)",1,-0.33
3,7,"(2, 9)",1,-0.33
3,8,"(3, 9)",1,-0.33
3,9,"(4, 9)",1,-0.33
3,10,"(5, 9)",0,-0.33
3,11,"(5, 8)",0,-0.33
3,12,"(5, 7)",1,-0.33
3,13,"(6, 7)",1,-0.33
3,14,"(7, 7)",1,-33.33
3,15,"(7, 7)",2,-0.33
3,16,"(7, 8)",2,-0.33
3,17,"(7, 9)",1,-0.33
3,18,"(8, 9)",1,-0.33
3,19,"(9, 9)",1,-0.33
3,20,"(10, 9)",0,-0.33
3,21,"(10, 8)",0,-0.33
3,22,"(10, 7)",1,-0.33
3,23,"(11, 7)",0,-0.33
3,24,"(11, 6)",0,-0.33
3,25,"(11, 5)",1,-0.33
3,26,"(12, 5)",1,-0.33
3,27,"(13, 5)",0,-0.33
3,28,"(13, 4)",0,-0.33
3,29,"(13, 3)",0,-0.33
3,30,"(13, 2)",0,-0.33
3,31,"(13, 1)",1,-0.33
3,32,"(14, 1)",1,-0.33
3,33,"(15, 1)",1,-0.33
3,34,"(16, 1)",1,-0.33
3,35,"(17, 1)",2,-0.33
3,36,"(17, 2)",2,-0.33
3,37,"(17, 3)",1,-0.33
3,38,"(18, 3)",1,-0.33
3,39,"(19, 3)",0,-0.33
3,40,"(19, 2)",0,-0.33
3,41,"(19, 1)",0,33.33
4,0,"(0, 9)",1,-0.33
4,1,"(1, 9)",0,-0.33
4,2,"(1, 8)",0,-0.33
4,3,"(1, 7)",1,-0.33
4,4,"(2, 7)",0,-33.33
4,5,"(2, 7)",1,-0.33
4,6,"(3, 7)",1,-33.33
4,7,"(3, 7)",0,-0.33
4,8,"(3, 6)",1,-33.33
4,9,"(3, 6)",0,-0.33
4,10,"(3, 5)",1,-33.33
4,11,"(3, 5)",3,-0.33
4,12,"(2, 5)",3,-0.33
4,13,"(1, 5)",0,-0.33
4,14,"(1, 4)",0,-0.33
4,15,"(1, 3)",1,-0.33
4,16,"(2, 3)",1,-0.33
4,17,"(3, 3)",0,-0.33
4,18,"(3, 2)",0,-0.33
4,19,"(3, 1)",1,-33.33
4,20,"(3, 1)",2,-0.33
4,21,"(3, 2)",1,-33.33
4,22,"(3, 2)",2,-0.33
4,23,"(3, 3)",3,-0.33
4,24,"(2, 3)",3,-0.33
4,25,"(1, 3)",2,-0.33
4,26,"(1, 4)",2,-0.33
4,27,"(1, 5)",1,-0.33
4,28,"(2, 5)",1,-0.33
4,29,"(3, 5)",2,-0.33
4,30,"(3, 6)",2,-0.33
4,31,"(3, 7)",2,-0.33
4,32,"(3, 8)",2,-0.33
4,33,"(3, 9)",1,-0.33
4,34,"(4, 9)",1,-0.33
4,35,"(5, 9)",1,-0.33
4,36,"(6, 9)",1,-0.33
4,37,"(7, 9)",1,-0.33
4,38,"(8, 9)",1,-0.33
4,39,"(9, 9)",1,-0.33
4,40,"(10, 9)",1,-0.33
4,41,"(11, 9)",1,-0.33
4,42,"(12, 9)",1,-0.33
4,43,"(13, 9)",0,-0.33
4,44,"(13, 8)",0,-0.33
4,45,"(13, 7)",0,-0.33
4,46,"(13, 6)",0,-0.33
4,47,"(13, 5)",0,-0.33
4,48,"(13, 4)",0,-0.33
4,49,"(13, 3)",0,-0.33
4,50,"(13, 2)",0,-0.33
4,51,"(13, 1)",1,-0.33
4,52,"(14, 1)",1,-0.33
4,53,"(15, 1)",1,-0.33
4,54,"(16, 1)",1,-0.33
4,55,"(17, 1)",2,-0.33
4,56,"(17, 2)",2,-0.33
4,57,"(17, 3)",1,-0.33
4,58,"(18, 3)",1,-0.33
4,59,"(19, 3)",0,-0.33
4,60,"(19, 2)",0,-0.33
4,61,"(19, 1)",0,33.33
5,0,"(0, 9)",1,-0.33
5,1,"(1, 9)",1,-0.33
5,2,"(2, 9)",1,-0.33
5,3,"(3, 9)",1,-0.33
5,4,"(4, 9)",1,-0.33
5,5,"(5, 9)",0,-0.33
5,6,"(5, 8)",1,-33.33
5,7,"(5, 8)",0,-0.33
5,8,"(5, 7)",1,-0.33
5,9,"(6, 7)",1,-0.33
5,10,"(7, 7)",1,-33.33
5,11,"(7, 7)",2,-0.33
5,12,"(7, 8)",2,-0.33
5,13,"(7, 9)",1,-0.33
5,14,"(8, 9)",1,-0.33
5,15,"(9, 9)",1,-0.33
5,16,"(10, 9)",0,-0.33
5,17,"(10, 8)",0,-0.33
5,18,"(10, 7)",1,-0.33
5,19,"(11, 7)",0,-0.33
5,20,"(11, 6)",0,-0.33
5,21,"(11, 5)",0,-0.33
5,22,"(11, 4)",0,-0.33
5,23,"(11, 3)",1,-0.33
5,24,"(12, 3)",1,-0.33
5,25,"(13, 3)",0,-0.33
5,26,"(13, 2)",0,-0.33
5,27,"(13, 1)",1,-0.33
5,28,"(14, 1)",1,-0.33
5,29,"(15, 1)",1,-0.33
5,30,"(16, 1)",1,-0.33
5,31,"(17, 1)",2,-0.33
5,32,"(17, 2)",2,-0.33
5,33,"(17, 3)",1,-0.33
5,34,"(18, 3)",1,-0.33
5,35,"(19, 3)",0,-0.33
5,36,"(19, 2)",0,-0.33
5,37,"(19, 1)",0,33.33
6,0,"(0, 9)",0,-0.33
6,1,"(0, 8)",0,-0.33
6,2,"(0, 7)",1,-0.33
6,3,"(1, 7)",0,-33.33
6,4,"(1, 7)",1,-0.33
6,5,"(2, 7)",1,-0.33
6,6,"(3, 7)",2,-0.33
6,7,"(3, 8)",2,-0.33
6,8,"(3, 9)",1,-0.33
6,9,"(4, 9)",1,-0.33
6,10,"(5, 9)",0,-0.33
6,11,"(5, 8)",0,-0.33
6,12,"(5, 7)",1,-0.33
6,13,"(6, 7)",1,-0.33
6,14,"(7, 7)",1,-33.33
6,15,"(7, 7)",2,-0.33
6,16,"(7, 8)",2,-0.33
6,17,"(7, 9)",1,-0.33
6,18,"(8, 9)",1,-0.33
6,19,"(9, 9)",1,-0.33
6,20,"(10, 9)",0,-0.33
6,21,"(10, 8)",1,-0.33
6,22,"(11, 8)",0,-0.33
6,23,"(11, 7)",0,-0.33
6,24,"(11, 6)",0,-0.33
6,25,"(11, 5)",1,-0.33
6,26,"(12, 5)",1,-0.33
6,27,"(13, 5)",1,-0.33
6,28,"(14, 5)",1,-0.33
6,29,"(15, 5)",0,-0.33
6,30,"(15, 4)",0,-0.33
6,31,"(15, 3)",0,-0.33
6,32,"(15, 2)",0,-0.33
6,33,"(15, 1)",1,-0.33
6,34,"(16, 1)",1,-0.33
6,35,"(17, 1)",2,-0.33
6,36,"(17, 2)",2,-0.33
6,37,"(17, 3)",1,-0.33
6,38,"(18, 3)",1,-0.33
6,39,"(19, 3)",0,-0.33
6,40,"(19, 2)",0,-0.33
6,41,"(19, 1)",0,33.33
7,0,"(0, 9)",0,-0.33
7,1,"(0, 8)",0,-0.33
7,2,"(0, 7)",1,-0.33
7,3,"(1, 7)",1,-0.33
7,4,"(2, 7)",1,-0.33
7,5,"(3, 7)",1,-33.33
7,6,"(3, 7)",0,-0.33
7,7,"(3, 6)",1,-33.33
7,8,"(3, 6)",0,-0.33
7,9,"(3, 5)",1,-33.33
7,10,"(3, 5)",3,-0.33
7,11,"(2, 5)",3,-0.33
7,12,"(1, 5)",0,-0.33
7,13,"(1, 4)",0,-0.33
7,14,"(1, 3)",1,-0.33
7,15,"(2, 3)",1,-0.33
7,16,"(3, 3)",0,-0.33
7,17,"(3, 2)",1,-33.33
7,18,"(3, 2)",2,-0.33
7,19,"(3, 3)",3,-0.33
7,20,"(2, 3)",3,-0.33
7,21,"(1, 3)",2,-0.33
7,22,"(1, 4)",2,-0.33
7,23,"(1, 5)",1,-0.33
7,24,"(2, 5)",1,-0.33
7,25,"(3, 5)",2,-0.33
7,26,"(3, 6)",2,-0.33
7,27,"(3, 7)",2,-0.33
7,28,"(3, 8)",2,-0.33
7,29,"(3, 9)",1,-0.33
7,30,"(4, 9)",1,-0.33
7,31,"(5, 9)",1,-0.33
7,32,"(6, 9)",1,-0.33
7,33,"(7, 9)",1,-0.33
7,34,"(8, 9)",1,-0.33
7,35,"(9, 9)",1,-0.33
7,36,"(10, 9)",1,-0.33
7,37,"(11, 9)",0,-0.33
7,38,"(11, 8)",0,-0.33
7,39,"(11, 7)",0,-0.33
7,40,"(11, 6)",0,-0.33
7,41,"(11, 5)",0,-0.33
7,42,"(11, 4)",0,-0.33
7,43,"(11, 3)",1,-0.33
7,44,"(12, 3)",1,-0.33
7,45,"(13, 3)",0,-0.33
7,46,"(13, 2)",0,-0.33
7,47,"(13, 1)",1,-0.33
7,48,"(14, 1)",1,-0.33
7,49,"(15, 1)",1,-0.33
7,50,"(16, 1)",1,-0.33
7,51,"(17, 1)",2,-0.33
7,52,"(17, 2)",2,-0.33
7,53,"(17, 3)",1,-0.33
7,54,"(18, 3)",1,-0.33
7,55,"(19, 3)",0,-0.33
7,56,"(19, 2)",0,-0.33
7,57,"(19, 1)",0,33.33
8,0,"(0, 9)",1,-0.33
8,1,"(1, 9)",1,-0.33
8,2,"(2, 9)",1,-0.33
8,3,"(3, 9)",1,-0.33
8,4,"(4, 9)",0,-33.33
8,5,"(4, 9)",1,-0.33
8,6,"(5, 9)",1,-0.33
8,7,"(6, 9)",0,-33.33
8,8,"(6, 9)",1,-0.33
8,9,"(7, 9)",1,-0.33
8,10,"(8, 9)",0,-33.33
8,11,"(8, 9)",1,-0.33
8,12,"(9, 9)",1,-0.33
8,13,"(10, 9)",0,-0.33
8,14,"(10, 8)",0,-0.33
8,15,"(10, 7)",1,-0.33
8,16,"(11, 7)",0,-0.33
8,17,"(11, 6)",0,-0.33
8,18,"(11, 5)",0,-0.33
8,19,"(11, 4)",0,-0.33
8,20,"(11, 3)",1,-0.33
8,21,"(12, 3)",1,-0.33
8,22,"(13, 3)",0,-0.33
8,23,"(13, 2)",0,-0.33
8,24,"(13, 1)",1,-0.33
8,25,"(14, 1)",1,-0.33
8,26,"(15, 1)",1,-0.33
8,27,"(16, 1)",1,-0.33
8,28,"(17, 1)",2,-0.33
8,29,"(17, 2)",2,-0.33
8,30,"(17, 3)",1,-0.33
8,31,"(18, 3)",1,-0.33
8,32,"(19, 3)",0,-0.33
8,33,"(19, 2)",0,-0.33
8,34,"(19, 1)",0,33.33
9,0,"(0, 9)",1,-0.33
9,1,"(1, 9)",1,-0.33
9,2,"(2, 9)",0,-33.33
9,3,"(2, 9)",1,-0.33
9,4,"(3, 9)",1,-0.33
9,5,"(4, 9)",1,-0.33
9,6,"(5, 9)",0,-0.33
9,7,"(5, 8)",0,-0.33
9,8,"(5, 7)",1,-0.33
9,9,"(6, 7)",1,-0.33
9,10,"(7, 7)",1,-33.33
9,11,"(7, 7)",2,-0.33
9,12,"(7, 8)",2,-0.33
9,13,"(7, 9)",1,-0.33
9,14,"(8, 9)",1,-0.33
9,15,"(9, 9)",1,-0.33
9,16,"(10, 9)",0,-0.33
9,17,"(10, 8)",1,-0.33
9,18,"(11, 8)",0,-0.33
9,19,"(11, 7)",0,-0.33
9,20,"(11, 6)",0,-0.33
9,21,"(11, 5)",1,-0.33
9,22,"(12, 5)",1,-0.33
9,23,"(13, 5)",0,-0.33
9,24,"(13, 4)",0,-0.33
9,25,"(13, 3)",0,-0.33
9,26,"(13, 2)",0,-0.33
9,27,"(13, 1)",1,-0.33
9,28,"(14, 1)",1,-0.33
9,29,"(15, 1)",1,-0.33
9,30,"(16, 1)",1,-0.33
9,31,"(17, 1)",2,-0.33
9,32,"(17, 2)",2,-0.33
9,33,"(17, 3)",1,-0.33
9,34,"(18, 3)",1,-0.33
9,35,"(19, 3)",0,-0.33
9,36,"(19, 2)",0,-0.33
9,37,"(19, 1)",0,33.33
10,0,"(0, 9)",0,-0.33
10,1,"(0, 8)",0,-0.33
10,2,"(0, 7)",1,-0.33
10,3,"(1, 7)",0,-33.33
10,4,"(1, 7)",1,-0.33
10,5,"(2, 7)",1,-0.33
10,6,"(3, 7)",2,-0.33
10,7,"(3, 8)",2,-0.33
