episode,t,obs,act,rew
0,0,"(0, 9)",0,-0.33
0,1,"(0, 8)",1,-0.33
0,2,"(1, 8)",1,-33.33
0,3,"(1, 8)",2,-0.33
0,4,"(1, 9)",1,-0.33
0,5,"(2, 9)",1,-0.33
0,6,"(3, 9)",1,-0.33
0,7,"(4, 9)",1,-0.33
0,8,"(5, 9)",0,-0.33
0,9,"(5, 8)",0,-0.33
0,10,"(5, 7)",1,-0.33
0,11,"(6, 7)",1,-0.33
0,12,"(7, 7)",1,-33.33
0,13,"(7, 7)",2,-0.33
0,14,"(7, 8)",2,-0.33
0,15,"(7, 9)",1,-0.33
0,16,"(8, 9)",1,-0.33
0,17,"(9, 9)",1,-0.33
0,18,"(10, 9)",0,-33.33
0,19,"(10, 9)",1,-0.33
0,20,"(11, 9)",0,-33.33
0,21,"(11, 9)",1,-0.33
0,22,"(12, 9)",1,-0.33
0,23,"(13, 9)",0,-0.33
0,24,"(13, 8)",0,-0.33
0,25,"(13, 7)",0,-0.33
0,26,"(13, 6)",1,-0.33
0,27,"(14, 6)",0,-0.33
0,28,"(14, 5)",1,-0.33
0,29,"(15, 5)",0,-0.33
0,30,"(15, 4)",0,-0.33
0,31,"(15, 3)",0,-0.33
0,32,"(15, 2)",0,-0.33
0,33,"(15, 1)",1,-0.33
0,34,"(16, 1)",1,-0.33
0,35,"(17, 1)",2,-0.33
0,36,"(17, 2)",2,-0.33
0,37,"(17, 3)",1,-0.33
0,38,"(18, 3)",1,-0.33
0,39,"(19, 3)",0,-0.33
0,40,"(19, 2)",0,-0.33
0,41,"(19, 1)",0,33.33
1,0,"(0, 9)",1,-0.33
1,1,"(1, 9)",0,-0.33
1,2,"(1, 8)",1,-33.33
1,3,"(1, 8)",2,-0.33
1,4,"(1, 9)",1,-0.33
1,5,"(2, 9)",1,-0.33
1,6,"(3, 9)",1,-0.33
1,7,"(4, 9)",1,-0.33
1,8,"(5, 9)",0,-0.33
1,9,"(5, 8)",0,-0.33
1,10,"(5, 7)",1,-0.33
1,11,"(6, 7)",1,-0.33
1,12,"(7, 7)",1,-33.33
1,13,"(7, 7)",2,-0.33
1,14,"(7, 8)",2,-0.33
1,15,"(7, 9)",1,-0.33
1,16,"(8, 9)",1,-0.33
1,17,"(9, 9)",1,-0.33
1,18,"(10, 9)",1,-0.33
1,19,"(11, 9)",1,-0.33
1,20,"(12, 9)",1,-0.33
1,21,"(13, 9)",0,-0.33
1,22,"(13, 8)",0,-0.33
1,23,"(13, 7)",0,-0.33
1,24,"(13, 6)",0,-0.33
1,25,"(13, 5)",0,-33.33
1,26,"(13, 5)",1,-0.33
1,27,"(14, 5)",1,-0.33
1,28,"(15, 5)",0,-0.33
1,29,"(15, 4)",0,-0.33
1,30,"(15, 3)",0,-0.33
1,31,"(15, 2)",0,-0.33
1,32,"(15, 1)",1,-0.33
1,33,"(16, 1)",1,-0.33
1,34,"(17, 1)",2,-0.33
