episode,t,obs,act,rew
0,0,"(0, 39)",0,-0.08
0,1,"(0, 38)",1,-0.08
0,2,"(1, 38)",1,-8.33
0,3,"(1, 38)",0,-0.08
0,4,"(1, 37)",0,-8.33
0,5,"(1, 37)",3,-0.08
0,6,"(0, 37)",0,-0.08
0,7,"(0, 36)",0,-0.08
0,8,"(0, 35)",0,-0.08
0,9,"(0, 34)",0,-0.08
0,10,"(0, 33)",1,-0.08
0,11,"(1, 33)",0,-0.08
0,12,"(1, 32)",1,-0.08
0,13,"(2, 32)",0,-0.08
0,14,"(2, 31)",1,-0.08
0,15,"(3, 31)",0,-8.33
0,16,"(3, 31)",0,-8.33
0,17,"(3, 31)",2,-0.08
0,18,"(3, 32)",2,-0.08
0,19,"(3, 33)",1,-0.08
0,20,"(4, 33)",1,-0.08
0,21,"(5, 33)",1,-0.08
0,22,"(6, 33)",1,-0.08
0,23,"(7, 33)",0,-0.08
0,24,"(7, 32)",0,-0.08
0,25,"(7, 31)",1,-0.08
0,26,"(8, 31)",0,-0.08
0,27,"(8, 30)",1,-0.08
0,28,"(9, 30)",1,-0.08
0,29,"(10, 30)",0,-0.08
0,30,"(10, 29)",0,-0.08
0,31,"(10, 28)",0,-0.08
0,32,"(10, 27)",1,-0.08
0,33,"(11, 27)",1,-0.08
0,34,"(12, 27)",1,-0.08
0,35,"(13, 27)",0,-0.08
0,36,"(13, 26)",0,-0.08
0,37,"(13, 25)",0,-0.08
0,38,"(13, 24)",0,-0.08
0,39,"(13, 23)",1,-0.08
0,40,"(14, 23)",1,-0.08
0,41,"(15, 23)",1,-0.08
0,42,"(16, 23)",1,-0.08
0,43,"(17, 23)",1,-0.08
0,44,"(18, 23)",0,-0.08
0,45,"(18, 22)",1,-0.08
0,46,"(19, 22)",1,-8.33
0,47,"(19, 22)",0,-0.08
0,48,"(19, 21)",1,-0.08
0,49,"(20, 21)",1,-0.08
0,50,"(21, 21)",1,-0.08
0,51,"(22, 21)",1,-0.08
