episode,t,obs,act,rew
0,0,"(0, 39)",1,-0.08
0,1,"(1, 39)",0,-0.08
0,2,"(1, 38)",1,-0.08
0,3,"(2, 38)",0,-0.08
0,4,"(2, 37)",1,-0.08
0,5,"(3, 37)",0,-0.08
0,6,"(3, 36)",0,-0.08
0,7,"(3, 35)",1,-0.08
0,8,"(4, 35)",0,-0.08
0,9,"(4, 34)",0,-0.08
0,10,"(4, 33)",0,-0.08
0,11,"(4, 32)",1,-0.08
0,12,"(5, 32)",0,-0.08
0,13,"(5, 31)",0,-0.08
0,14,"(5, 30)",1,-0.08
0,15,"(6, 30)",0,-0.08
0,16,"(6, 29)",1,-0.08
0,17,"(7, 29)",1,-0.08
0,18,"(8, 29)",1,-0.08
0,19,"(9, 29)",1,-0.08
0,20,"(10, 29)",0,-0.08
0,21,"(10, 28)",0,-0.08
0,22,"(10, 27)",0,-0.08
0,23,"(10, 26)",1,-0.08
0,24,"(11, 26)",0,-0.08
0,25,"(11, 25)",1,-0.08
0,26,"(12, 25)",0,-0.08
0,27,"(12, 24)",1,-0.08
0,28,"(13, 24)",1,-0.08
0,29,"(14, 24)",0,-0.08
0,30,"(14, 23)",1,-0.08
0,31,"(15, 23)",1,-0.08
0,32,"(16, 23)",0,-0.08
0,33,"(16, 22)",0,-0.08
0,34,"(16, 21)",1,-0.08
0,35,"(17, 21)",1,-0.08
0,36,"(18, 21)",0,-0.08
0,37,"(18, 20)",1,-0.08
0,38,"(19, 20)",1,-0.08
0,39,"(20, 20)",1,-0.08
0,40,"(21, 20)",1,-0.08
0,41,"(22, 20)",1,-0.08
0,42,"(23, 20)",0,-0.08
0,43,"(23, 19)",0,-0.08
0,44,"(23, 18)",0,-0.08
0,45,"(23, 17)",1,-0.08
0,46,"(24, 17)",0,-0.08
0,47,"(24, 16)",1,-0.08
0,48,"(25, 16)",1,-0.08
0,49,"(26, 16)",1,-0.08
0,50,"(27, 16)",1,-0.08
0,51,"(28, 16)",0,-0.08
0,52,"(28, 15)",1,-0.08
0,53,"(29, 15)",0,-0.08
0,54,"(29, 14)",0,-0.08
0,55,"(29, 13)",0,-0.08
0,56,"(29, 12)",1,-0.08
0,57,"(30, 12)",1,-0.08
0,58,"(31, 12)",0,-0.08
0,59,"(31, 11)",1,-0.08
0,60,"(32, 11)",0,-0.08
0,61,"(32, 10)",0,-0.08
0,62,"(32, 9)",1,-0.08
0,63,"(33, 9)",1,-0.08
0,64,"(34, 9)",1,-0.08
0,65,"(35, 9)",1,-0.08
0,66,"(36, 9)",1,-0.08
0,67,"(37, 9)",0,-0.08
0,68,"(37, 8)",1,-0.08
0,69,"(38, 8)",0,-0.08
0,70,"(38, 7)",1,-0.08
0,71,"(39, 7)",0,-0.08
0,72,"(39, 6)",0,-0.08
0,73,"(39, 5)",0,-0.08
0,74,"(39, 4)",1,-0.08
0,75,"(40, 4)",1,-0.08
0,76,"(41, 4)",1,-0.08
0,77,"(42, 4)",0,-0.08
0,78,"(42, 3)",1,-0.08
0,79,"(43, 3)",1,-0.08
0,80,"(44, 3)",1,-0.08
0,81,"(45, 3)",1,-0.08
0,82,"(46, 3)",1,-0.08
0,83,"(47, 3)",1,-0.08
0,84,"(48, 3)",1,-0.08
0,85,"(49, 3)",0,-0.08
0,86,"(49, 2)",0,-0.08
0,87,"(49, 1)",1,-0.08
0,88,"(50, 1)",1,-0.08
0,89,"(51, 1)",0,-0.08
0,90,"(51, 0)",1,-0.08
0,91,"(52, 0)",1,-0.08
0,92,"(53, 0)",1,-0.08
0,93,"(54, 0)",1,-0.08
0,94,"(55, 0)",1,-0.08
0,95,"(56, 0)",1,-0.08
0,96,"(57, 0)",1,-0.08
0,97,"(58, 0)",1,-0.08
0,98,"(59, 0)",1,-0.08
0,99,"(60, 0)",1,-0.08
0,100,"(61, 0)",1,-0.08
0,101,"(62, 0)",1,-0.08
0,102,"(63, 0)",1,-0.08
0,103,"(64, 0)",1,-0.08
0,104,"(65, 0)",1,-0.08
0,105,"(66, 0)",1,-0.08
0,106,"(67, 0)",1,-0.08
0,107,"(68, 0)",1,-0.08
0,108,"(69, 0)",1,-0.08
0,109,"(70, 0)",1,-0.08
0,110,"(71, 0)",1,-0.08
0,111,"(72, 0)",1,-0.08
0,112,"(73, 0)",1,-0.08
0,113,"(74, 0)",1,-0.08
0,114,"(75, 0)",1,-0.08
0,115,"(76, 0)",1,-0.08
0,116,"(77, 0)",1,-0.08
0,117,"(78, 0)",1,8.33
1,0,"(0, 39)",1,-0.08
1,1,"(1, 39)",1,-0.08
1,2,"(2, 39)",1,-0.08
1,3,"(3, 39)",1,-0.08
1,4,"(4, 39)",0,-0.08
1,5,"(4, 38)",0,-0.08
1,6,"(4, 37)",1,-0.08
1,7,"(5, 37)",1,-0.08
1,8,"(6, 37)",1,-0.08
1,9,"(7, 37)",1,-0.08
1,10,"(8, 37)",1,-0.08
1,11,"(9, 37)",1,-0.08
1,12,"(10, 37)",0,-0.08
1,13,"(10, 36)",0,-0.08
1,14,"(10, 35)",0,-0.08
1,15,"(10, 34)",1,-0.08
1,16,"(11, 34)",1,-0.08
1,17,"(12, 34)",1,-0.08
1,18,"(13, 34)",1,-0.08
1,19,"(14, 34)",1,-0.08
1,20,"(15, 34)",1,-0.08
1,21,"(16, 34)",0,-0.08
1,22,"(16, 33)",0,-0.08
1,23,"(16, 32)",0,-0.08
1,24,"(16, 31)",1,-0.08
1,25,"(17, 31)",0,-0.08
1,26,"(17, 30)",1,-0.08
1,27,"(18, 30)",1,-0.08
1,28,"(19, 30)",1,-0.08
1,29,"(20, 30)",0,-0.08
1,30,"(20, 29)",0,-0.08
1,31,"(20, 28)",0,-0.08
1,32,"(20, 27)",1,-0.08
1,33,"(21, 27)",0,-0.08
1,34,"(21, 26)",0,-0.08
1,35,"(21, 25)",1,-0.08
1,36,"(22, 25)",1,-0.08
1,37,"(23, 25)",1,-0.08
1,38,"(24, 25)",0,-0.08
1,39,"(24, 24)",0,-0.08
1,40,"(24, 23)",1,-0.08
1,41,"(25, 23)",0,-0.08
1,42,"(25, 22)",0,-0.08
1,43,"(25, 21)",0,-0.08
1,44,"(25, 20)",1,-0.08
1,45,"(26, 20)",1,-0.08
1,46,"(27, 20)",1,-0.08
1,47,"(28, 20)",0,-0.08
1,48,"(28, 19)",0,-0.08
1,49,"(28, 18)",0,-0.08
1,50,"(28, 17)",0,-0.08
1,51,"(28, 16)",0,-0.08
1,52,"(28, 15)",1,-0.08
1,53,"(29, 15)",0,-0.08
1,54,"(29, 14)",1,-0.08
1,55,"(30, 14)",0,-0.08
1,56,"(30, 13)",0,-0.08
1,57,"(30, 12)",0,-0.08
1,58,"(30, 11)",1,-0.08
1,59,"(31, 11)",1,-0.08
1,60,"(32, 11)",0,-0.08
1,61,"(32, 10)",0,-0.08
1,62,"(32, 9)",0,-0.08
1,63,"(32, 8)",0,-0.08
1,64,"(32, 7)",0,-0.08
1,65,"(32, 6)",1,-0.08
1,66,"(33, 6)",1,-0.08
1,67,"(34, 6)",0,-0.08
1,68,"(34, 5)",0,-0.08
1,69,"(34, 4)",1,-0.08
1,70,"(35, 4)",1,-0.08
1,71,"(36, 4)",1,-0.08
1,72,"(37, 4)",1,-0.08
1,73,"(38, 4)",1,-0.08
1,74,"(39, 4)",1,-0.08
1,75,"(40, 4)",1,-0.08
1,76,"(41, 4)",0,-0.08
1,77,"(41, 3)",1,-0.08
1,78,"(42, 3)",1,-0.08
1,79,"(43, 3)",1,-0.08
1,80,"(44, 3)",1,-0.08
